Fecha,Destino,All_aboard,Cantidad de Fallecidos,Operador,Ac_type,passenger_fatalities,crew_fatalities
2002-06-01,"George, South Africa",3,3,Airquarius Aviation - Charter,Hawker Siddeley HS-748-372,1,2
2002-06-02,"Near Ndalatando, Angola",25,20,Military - Angolan Armed Forces,Mi-17,18,2
2002-06-12,"Near Gardez, Afghanistan",10,3,Military - U.S. Air Force,Lockheed MC-130H Hercules,0,3
2002-07-01,"Uberlingen, Germany",71,71,Bashkirian Airlines / DHL Worldwide Express,Tupolev TU-154M / Boeing B-757-23APF,57,14
2002-07-04,"Bangui, Central African Republic",27,27,Prestige Airlines (Cargo) Charter,Boeing B-707-123B,19,8
2002-07-16,"Near Long Barai, Indonesia",10,10,Sabang Merauke Raya Air Charter,Britten-Norman BN-2A Islander,8,2
2002-07-16,"Off Cromer, Norfork, England",11,11,Bristow Helicopters,Sikorsky S-76A,9,2
2002-07-17,"Surkhet, Nepal",4,4,Skyline Airways,de Havilland Canada DHC-6 Twin Otter 300,2,2
2002-07-27,"Lviv, Ukraine",2,0,Military - Ukraine Air Force,Sukhoi Su-27,0,0
2002-07-28,"Moscow, Russia",16,14,Pulkovo Aviation Enterprise,Iluyshin Il-86,0,14
2002-08-07,"Caguas, Puerto Rico",10,10,Military - U.S. Air Force,Lockheed MC-130H Hercules,3,7
2002-08-15,"Kadjuduwa Watta, Sri Lanka",5,5,Military - Sri Lanka Air Force,Yunshuji Y-8D,0,5
2002-08-19,"Khankala, Chechnya",147,121,Military - Russian Air Force,Mil Mi-26,121,0
2002-08-22,"Pokhara, Nepal",18,18,Shangri La Air,de Havilland Canada DHC-6-300 Twin Otter,15,3
2002-08-29,"Near Ayan, Russia",16,16,Vostok Aviakompania,Antonov AN-28,14,2
2002-08-30,"Rio Branco, Brazil",31,23,Rico Taxi Aéreo,Embraer 120ER Brasilia,20,3
2002-09-14,"Paranapanema, Sao Paulo, Brazil",2,2,Total  Air Lines,ATR 42-300,0,2
2002-09-28,"Near Natashquan, Quebec, Canada",4,3,Deraps Aviation,de Havilland Canada DHC-3 Otter,3,0
2002-10-01,"Vasco, India",12,12,Military - Indian Navy,Ilyushin IL-38 / Ilyushin IL-38,0,12
2002-11-06,"Near Niederanven, Luxembourg",22,20,Luxair,Fokker 50,18,2
2002-11-07,"Tarakan, Indonesia",10,7,Dirgantara Air Services,Britten-Norman BN-2A-21,6,1
2002-11-08,"Taos, New Mexico",2,2,Richmor Aviation,IAI 1124A Westwind,0,2
2002-11-11,"Manila, Philippines",34,19,Laoag International Airlines,Fokker F27 Friendship 100,18,1
2002-11-28,"Masai Mara Game Reserve, Kenya",20,1,Eagle Aviation,Let 410UVP-E20,0,1
2002-12-13,"Gohu Airstrip, Papua New Guinea",8,8,Island Airways Ltd.,Britten-Norman BN-2A-26 Islander,7,1
2002-12-17,"Rockford, Illinois",1,1,Planemasters,Cessna 208B Caravan I Super Cargomaster,0,1
2002-12-21,"Off Pachao Tao, Taiwan",2,2,Transasia Airways,Aérospatiale/Aeritalia ATR-72-202,0,2
2002-12-23,"Near Isfanan, Iran",44,44,Aeromist-Kharkiv,Antonov AN-140,38,6
2002-12-26,"Curitiba, Brazil",16,3,Military - Brazilian Air Force,Embraer-110 C-95B Bandeirante,2,1
2002-12-27,"Anjouan, Comoros Islands",16,1,Ocean Airlines,Let 410UVP,1,0
2003-01-08,"Charlotte, North Carolina",21,21,US Air Express/Air Midwest,Beech BE-1900D,19,2
2003-01-08,"Diyarbakir, Turkey",80,75,Turkish Airlines (THY),BAe Avro RJ-100,71,4
2003-01-09,"Near Chachapoyas, Peru",46,46,TANS Airlines,Fokker 28 Fellowship 1000,42,4
2003-01-17,"Near Ndjolé, Gabon",7,7,Aerocom,Antonov 24B,5,2
2003-01-24,"Busia, Kenya",13,3,African Commuter Services,Grumman G-159 Gulfstream I,1,2
2003-01-31,"Baucau, East Timor",6,6,Euro Asia Aviation,Ilyushin II-76TD,2,4
2003-02-07,"Near Agadir, Morocco",8,8,Volare Aviation Enterprise,Antonov 12BP,0,8
2003-02-10,"Tallinn, Estonia",3,2,Enimex,Antonov AN-28,0,2
2003-02-16,"Ferguson, Kentucky",7,3,Air Taxi - Great Northern Aircraft Co.,Cessna 421,2,1
2003-02-19,"Near Shahdad, Iran",275,275,Military - Islamic Revolution's Guards Corps,Ilyushin Il-76MD,257,18
2003-02-20,"Near Kohat, Pakistan",17,17,Military - Pakistan Air Force,Fokker F-27 Friendship 200,9,8
2003-03-01,"Near Barki, Russia",25,11,Private - Kabanov - skydiving,Let L-410UVP,9,2
2003-03-06,"Tamanrasset, Algeria",103,102,Air Algerie,Boeing B-737-2T4,96,6
2003-03-27,"Mulia, Indonesia",16,4,PT Air Regional,de Havilland Canada DHC-6 Twin Otter,2,2
2003-03-28,"New Vienna, Iowa",3,3,Morris Hancock Flying Club - Charter,Beech A36,2,1
2003-05-26,"Near Macka, Turkey",75,75,Ukranian-Mediterranean Airlines,Yakovlev 42D,62,13
2003-05-28,"Talkeetna, Alaska",4,4,McKinley Air Service - Air Taxi,Cessna 185,3,1
2003-06-01,"Milan, Italy",2,2,Eurojet Italila,Gates Learjet 45,0,2
2003-06-04,"Near Oiapoque,  Brazil",5,5,Air Taxi - Marco Zero Air Taxi,EMB 721C Sertanejo,4,1
2003-06-06,"Christchurch, New Zealand",10,8,Charter - Air Adventures New Zealand Ltd,Piper PA-31-350 Navajo Chieftain,7,1
2003-06-11,"Belo Horizonte, Brazil",4,4,Astro Air Taxi,Embraer 820C Navajo,2,2
2003-06-15,"Volcano, Hawaii",4,4,Paradise Tour Helicopters,McDonnell Douglas 369D,3,1
2003-06-22,"Near Brest, France",24,1,Brit Air,Canadair CRJ-100ER,0,1
2003-06-25,"Near Rudshour, Iran",7,7,Military - Islamic Republic of Iran Air Force,Lockheed C-130 Hercules,0,7
2003-06-25,"Anchor Point, Alaska",3,3,Hallo Bay Air - Air Taxi,Cessna 180H,2,1
2003-06-26,"Near Rooisand Desert Ranch, Namibia",4,4,Comvac Aviation,Cessna 208B Grand Caravan,3,1
2003-06-30,"Blida, Algeria",4,4,Military - Algerian Air Force,Lockheed C-130H Hercules,0,4
2003-07-01,"Belem, Para, Brazil",4,4,Heringer Air Taxi,Mitsubishi MU 2B 35,2,2
2003-07-05,"Macaé, Rio de Janeiro, Brazil",5,5,BHS - Brazilian Helicopter Services,Sikorsky  S 76 A,3,2
2003-07-08,"Port Sudan, Sudan",117,117,Sudan Airways,Boeing 737-2J8C,106,11
2003-07-13,"Near San Cristobal, Venezuela",10,4,Ruiban & Duran Compania Aérea,Let 410UVP-E,4,0
2003-07-13,"Off Treasure Cay, Bahamas",10,2,Air Sunshine,Cessna 402C,2,0
2003-07-19,"Mount Kenya, Kenya",14,14,Ryan Blake Air Charter,Swearingen SA-226T Metro II,12,2
2003-07-23,"Waialeale,Kauai, Hawaii",5,5,Jack Harter Helicopters,Bell 206B,4,1
2003-08-04,"Groton, Connecticut",2,2,Jet Pro,Gates Learjet 35A,0,2
2003-08-08,"Tocomita, Venezuela",16,1,Servicios Aeronauticos Sucre (SASCA),Cessna 208B Grand Caravan,0,1
2003-08-17,"Near Barrow, Alaska",2,2,Hageland Aviation Services Inc.,Reims Aviation 406,1,1
2003-08-20,"Kamchatka Peninsula, Russia",20,20,Khalatyrka,Mi-8 helicopter,19,1
2003-08-24,"Cap Haitien, Haiti",21,21,Tropical Airways,Let 420UVP-E,19,2
2003-08-26,"Off Hyannis, Massachusetts",2,2,US Airways Express,Beechcraft 1900D,0,2
2003-09-11,"Near Summer Beaver, Canada",8,8,Wasaya Airways,Cessna 208B Grand Caravan,7,1
2003-09-19,"Near La Quemada, Mexico",6,6,Military - Mexican Air Force,Lockheed C-130A Hercules,0,6
2003-09-19,"Del Rio, Texas",2,1,Ameristar Jet Charter,Learjet 25B,0,1
2003-09-20,"Near Meadview, Arizona",7,7,Sundance Helicopters,Aerospatiale AS350BA,6,1
2003-09-27,"Gaspé, Quebec, Canada",3,3,Les Ailes de Gaspé Inc.,Piper PA31-310,2,1
2003-10-03,Sao Gabriel de Cachoeria,4,4,Air taxi - Rumo Notre Air Taxi,EMB 721C Sertanejo,3,1
2003-10-03,"Off Waikanae, New Zealand",2,2,Air Freight New Zealand,Convair CV-580F,0,2
2003-10-11,"Uriman, Venezuela",2,1,Transmandu,Antonov AN-2TP,0,1
2003-10-26,"Buenos Aires, Argentina",5,5,CATA Linea Aerea,Fairchild Hiller FH-227B,0,5
2003-10-27,"Tampico, Mexico",3,3,Aeroextra,Hawker 800A,0,3
2003-10-29,"Cody, Wyoming",1,1,FedEx,Cessna 208B Caravan I Super Cargomaster,0,1
2003-11-02,"Near Hasi, Iraq",36,15,Military - U.S. Army,CH-47 Chinook,15,0
2003-11-08,"Derby, Australia",4,4,Heliwork WA Pty Ltd. - Air Taxi,Robertson R44 helicopter,3,1
2003-11-08,"Near Ogle, Guyana",7,2,Trans Guyana Airways,Shorts SC-7 Skyvan 3M Variant 100,1,1
2003-11-15,"Mosul, Iraq",22,17,Military - U.S. Army,UH-60 Black Hawk / UH-60 Black Hawk,13,4
2003-11-29,"Spokane, Washington",1,1,Ameriflight,Swearingen SA227AT Merlin IVC,0,1
2003-11-29,"Boende, Congo",24,20,Military - Congolese Air Force,Antonov AN-26,14,6
2003-12-16,"Jellicoe, Ontario, Canada",3,2,Huron Air,de Havilland DHC-3 Otter,1,1
2003-12-18,"Mitu, Colombia",3,3,Líneas Aéreas Suramericanas,Douglas DC-9-15F,0,3
2003-12-23,"Helendale, California",2,2,Pavair,Gates Learjet 24B,0,2
2003-12-25,"Cotonou, Benin",161,140,Union des Transports Aeriens de Guinee,Boeing B-727-223,132,8
2004-01-03,"Off Sharm el Sheikh, Egypt",148,148,Flash Air,Boeing B-737-3Q8,135,13
2004-01-13,"Tashkent, Uzbekistan",37,37,Uzbekistan Airways,Yakovlev YAK-40,32,5
2004-02-06,"Bitonja, Bosnia-Herzegovina",9,9,Military - Government of Macedonia,Beechcraft Super King Air 200,7,2
2004-02-10,"Sharjah, United Arab Emirates",46,43,Kish Airlines,Fokker F-50,37,6
2004-03-04,"Bakou, Azerbaijan	Bakou, Azerbaijan",7,3,Azov Avia Airlines,Ilyushin II-76,0,3
2004-03-16,"Tonopah, Nevada",5,5,Military - United States Air Force,Beechcraft 1900C,4,1
2004-03-21,"Pyote, Texas",5,4,Air Ambulance - Med-Trans Corp.,Bell 407,3,1
2004-05-02,"Near Milpillas, Mexico",7,7,Procuradoria General de la Republica,Rockwell Gulfstream Jetprop 840,5,2
2004-05-05,"Carepa, Colombia",7,3,Aerotransportes Petroleros,Swearingen SA227AC Metro III,1,2
2004-05-06,"Jiech, Sudan",10,6,Charter - Air Cush,Let 410UVP,5,1
2004-05-11,"Dalang, Sudan",7,7,El Magal Aviation,Antonov AN-12,0,7
2004-05-14,"Near Manaus, Brazil",33,33,Rico Linhas Aereas,Embraer 120ER Brasilia,30,3
2004-05-18,"Urumqi, China",7,7,AZAL Cargo Company,Ilyushin II-76TD,0,7
2004-05-18,"Bozoy, Kazakhstan",12,1,Aray-Avia,PZL-Mielec AN-2R,1,0
2004-05-23,"Mwingi, Kenya",2,2,Blue Bird Aviation,Let 410UVP,0,2
2004-05-25,"Near Lukla, Nepal",3,3,Yeti Airlines,de Havilland DHC-6 Twin Otter 300,0,3
2004-06-08,"Off Libreville, Gabon",30,19,Gabon Express,BAe HS-748-232 Srs 2A,18,1
2004-06-28,"Near Yengema, Sierra Leone",24,24,United Nations -  UTair Charter,Mi-8MTV-1,21,3
2004-07-12,"Off Beef Island, British Virgin Islands",2,1,Dodita Air Cargo,Convair CV-440,0,1
2004-07-22,"Off  Macaé , Rio de Janeiro , Brazil",11,6,BHS - Brazilian Helicopter Service  Air Taxi,Sikorsky S 76,6,0
2004-07-29,"Ononge, Papua New Guinea",3,2,Airlines of PNG,de Havilland DHC-6 Twin Otter 300,0,2
2004-08-13,"Cincinnati, Ohio",2,1,Air Taroma,Convair CV-580,0,1
2004-08-21,"Near Maracay, Venezuela",25,25,Military - Venezuelan Air Force,Shorts 360,22,3
2004-08-24,"Near Rostov-on-Don, Russia",46,46,Sibir Airlines,Tupolev 154B-2,38,8
2004-08-24,"Near Toula, Russia",41,41,Volga-Avia Express,Tupolev 134A-3,34,7
2004-08-27,"Near Mc Grath, Alaska",3,1,Mavrik Aire Transport,de Havilland DHC-3 Otter,1,0
2004-09-09,"Villahermosa, Mexico",2,2,Jett Paqueteria SA,Rockwell CT-39A Sabreliner,0,2
2004-09-11,"Off Mount Athos, Greece",17,17,Military - Greek Army,CH-47D Chinook,13,4
2004-09-29,"Tortuguero lagoon, Puerto Rico",1,1,Air Flamence,Pilatus-Britten Norman BN-2A-27 Islander,0,1
2004-10-05,"Kaduqli, Sudan",4,4,Sarit Airlines,Antonov AN-12,0,4
2004-10-14,"Halifax, Nova Scotia, Canada",7,7,MK Airlines,Boeing 747-244B-SF,0,7
2004-10-14,"Jefferson City, Missouri",2,2,Pinnacle Airlines/Northwest Airlink,Canadair CRJ200LR RegionalJet,0,2
2004-10-15,"Near Medellin, Colombia",3,3,Aerovanguardia,Douglas DC-3C,0,3
2004-10-16,"Coron Island, Philippines",2,2,Pacific Air,Pilatus Britten-Norman BN-2A-21 Islander,0,2
2004-10-19,"Near Kirksville, Missouri",15,13,Corporate Airlines (American Connection),Bae Jetstream 3201,11,2
2004-10-24,"San Diego, California",5,5,Med Flight Air Ambulance - Private,Learjet 35A,4,1
2004-10-24,"Martinsville, Virginia",10,10,Private - Hendrick Motorsports Inc.,Beech 200 Super King Air,8,2
2004-11-18,"Caracas, Venezuela",21,3,Venezolana,BAe 3101 Jetstream 31,3,0
2004-11-21,"Baotou, Inner Mongolia, China",53,53,China Eastern Airlines,Bombardier CRJ200,47,6
2004-11-22,"Houston, Texas",3,3,Business Jet Services,Grumman Gulfstream G3,0,3
2004-11-27,"Near Bagram, Afghanstan",6,6,Presidental Airways Inc. - Air Taxi,CASA 212-CC,3,3
2004-11-28,"Montrose, Colorado",6,3,Glow Air/Air Castle - Charter,Canadair CL-601-2A12 Challenger,1,2
2004-11-30,"Solo, Indonesia",163,25,Lion Air,McDonnell-Douglas MD-82,23,2
2004-12-10,"El Junquito, Venezuela",16,16,Guardia Nacional de Venezuela,PZL-Mielec M28,13,3
2004-12-11,"Near Jeddah, Saudi Arabia",7,1,Airline Transport,Ilyushin II-76TD,0,1
2004-12-11,"Uberaba, Brazil",2,2,NHR Táxi-Aéreo,Embraer EMB-110 Bandeirante,0,2
2005-01-13,"Tura,Siberia, Russia",9,9,Tura Air Enterprise,Antonov AN-2,7,2
2005-01-13,"Manguipayan, Colombia",20,20,Military - Colombian government,Black Hawk helicopter,18,2
2005-01-13,"Keene, New Hampshire",1,1,AirNow,Embraer EMB-110 Bandeirante,0,1
2005-01-26,"Rutbah, Iraq",31,31,Military - U.S. Marines,CH53E Sea Stallion,29,2
2005-01-27,"Lasi, Hungary",2,2,Farnair Hungary,Let 410UVP-E4,0,2
2005-01-30,"Near Al Taji, Iraq",10,10,Military - Royal Air Force,Lockheed Hercules C.1,8,2
2005-02-03,"Near Kabul, Afghanistan",104,104,Kam Air,Boeing B-737-200,96,8
2005-02-03,"Near Khartoum, Sudan",7,7,Air West,Ilyushin 76TD,0,7
2005-02-16,"Near Pueblo, Colorado",8,8,Circuit City Stores - Charter,Cessna 560 Citation V,6,2
2005-02-22,"Bimin, Papua, New Guinea",13,2,Missionary Aviation Fellowship,de Havilland DHC-6 Twin Otter 300,0,2
2005-02-22,"Off Sarmi, Indonesia	Sarmi, Indonesia",18,15,Indonesian National Police,CASA 212 Aviocar,11,4
2005-03-08,"Chrallave, Venezuela",2,2,Air Global,Cessna 500 Citation I,0,2
2005-03-15,"Off Campbeltown, United Kingdom",2,2,Loganair,Pilatus-Britten Norman BN-2B-26 Islander,1,1
2005-03-16,"Varandey, Russia",52,28,Regional Airlines,Antonov 24,26,2
2005-03-23,"Off Mwanza, Tanzania",8,8,Air Transport,Ilyushin IL-76TD,0,8
2005-03-26,"El Embrujo, Providencia Island, Colombia",14,8,West Caribbean Airways,Let-410UVP-E,6,2
2005-03-31,"Near Rovie, Albania",9,9,Military - U.S. Air Force,Lockheed Hercules MC-130H,0,9
2005-04-12,"Enarotali, Indonesia",18,18,GT Air,de Havilland Canada DHC-6 Twin Otter 100,15,3
2005-04-20,"Tehran, Iran",169,3,Saha Airline Services,Boeing B-707-3J9C,3,0
2005-04-28,"Pisco, Peru",13,13,Military - Fuerza Del Peru,Let 410UVP,11,2
2005-05-02,"Near Stratford, New Zealand",2,2,Airwork NZ,Swearingen SA.227AC Metro III,0,2
2005-05-05,"Near Kisangani, Democratic Republic Congo",11,10,Kisangani Airlift,Antonov AN-26,6,4
2005-05-07,"Lockhart River, Queensland, Australia",15,15,Aero-Tropics,Swearingen SA-227AC Metro III,13,2
2005-05-16,"El Portezulo, Argentina",10,10,Transportes Aereos Don Carlos - Charter,Beech 65-A80 Queenaire,9,1
2005-05-18,"Mongu, Zambia",13,13,Military - Zambia Air Force,Yunshuji Y-12,8,5
2005-05-25,"Walungu, Congo",27,27,Charter - Maniema Union (owner Victoria Air),Antonov AN-12BP,22,5
2005-06-02,"Khartoom, Sudan",42,7,Marsland Aviation,Antonov AN-24B,6,1
2005-07-16,"Baney, Equatorial Guinea",60,60,Ecuatair,Antonov AN-24B,54,6
2005-08-02,"Toronto, Canada",309,0,Air France,Airbus A-340,0,0
2005-08-06,"Off Palermo, Italy",39,16,Tuninter,ATR-72-202,14,2
2005-08-10,"Off Talinn, Estonia",14,14,Copterline,Sikorsky S-76C,12,2
2005-08-14,"Near Grammatikos, Greece",121,121,Helios Airways,Boeing 737-31S,115,6
2005-08-16,"Near La Cucharita, Venezuela",160,160,West Caribbean Airways,McDonnell Douglas MD-82,152,8
2005-08-23,"Near Pucallpa, Peru",98,40,TANS Peru,Boeing B-737-244,36,4
2005-09-05,"Medan, Indonesia",117,99,Mandala Airlines,Boeing 737-230,94,5
2005-09-05,"Isiro, Democtratic Republic Congo",11,11,Kavatshi Airlines,Antonov 26B,7,4
2005-09-09,"Near Brazzaville, Congo",14,14,Air Kasai,Antonov AN-26A,11,3
2005-10-04,"Aru, Democratic Republic Cogo",100,2,Wimbi Dira Airways,Antonov 12V,2,0
2005-10-22,"Lisa, Nigeria",117,117,Bellview Airlines,Boeing B-737-2L9,111,6
2005-12-06,"Tehran, Iran",94,94,Military - Islamic Republic of Iran Air Force,Lockheed C-130B Hercules,84,10
2005-12-08,"Chicago, Illinois",103,0,Southwest Airlines,Boeing B-737-7H4,0,0
2005-12-10,"Near Port Harcourt, Nigeria",110,108,Sosoliso Airlines,McDonnell DC-9-32,101,7
2005-12-19,"Off Miami Beach, Florida",20,20,Chalk's Ocean Airways,Grumman G73T Turbo Mallard,18,2
2005-12-23,"Nardaran, Azerbaijan",23,23,Azerbaijan Airlines,Antonov AN-140-100,18,5
2006-01-02,Near Karkov,3,3,Evolga,British Aerospace BAe-125-700A,0,3
2006-01-08,"Bukalaza, Uganda",6,6,Service Air,Antonov 12,0,6
2006-01-09,"Near Orumiyeh, Iran",11,11,Military - Iranian Revolutionary Guard Corps Air Force,Dassault Falcon 20,8,3
2006-01-19,"Near Telkibanya, Hungary",43,42,Military - Slovak Air Force,Antonov AN-24V,34,8
2006-02-05,"Near Watertown, Wisconson",3,3,Air Cargo Carriers,Shorts 360-100 /Shorts 360-300,1,2
2006-02-08,"Near Paris, Tennessee",1,1,TriCoastal Air,Swearingen SA.226TC Metro II,0,1
2006-03-31,"Rio Bonito, Brazil",19,19,Team Air,Let L410UVP-E20,17,2
2006-04-10,"Marsabit, Kenya",17,14,Military - Kenya Air Force,Harbin Yunshuji Y-12-II,12,2
2006-04-23,"Kousséri, Cameroon",6,6,Military - Lybian Arab Air Force,Antonov 74TK-200,0,6
2006-04-24,"Lashkar Gah, Afghanistan",16,2,U.S. Government (leased),Antonov AN-32B,0,2
2006-05-03,"Off Adler, Russia",113,113,Armavia,Airbus A320-211,105,8
2006-05-14,"La Ronge, Saskatchewan",3,1,Saskatchewan Government Northern Air Operations,Convair CV-580,0,1
2006-05-23,Off São Tomé Island,4,4,Air São Tomé,de Havilland Canada DHC-6 Twin Otter 300,2,2
2006-06-03,"Yaocun, China",40,40,Military - Chinese Air Force,KJ-2000,35,5
2006-06-21,"Jumla, Napal",9,9,Yeti Airlines,de Havilland Canada DHC-6 Twin Otter 300,6,3
2006-07-07,"Sake, Democratic Republic Congo",5,5,Mango Airlines,Antonov AN-12B,2,3
2006-07-09,"Irkutsk, Russia",203,125,Sibir (S7),Airbus A-310-324ET,120,5
2006-07-10,"Multan, Pakistan",45,45,Pakistan International Airlines,Fokker F-27 Friendship 200,41,4
2006-07-27,Afghanistan,17,17,Afghan Army,Mil Mi-8,14,3
2006-08-03,"Bukavu, Democratic Republic Congo",17,17,Tracep,Antonov AN-28,14,3
2006-08-04,"Near Pownal, Vermont",1,1,AirNow,Embraer 110 Bandeirante,0,1
2006-08-13,"Near Piacenza, Italy",3,3,Air Algerie,Lockheed L-100-30 Hercules,0,3
2006-08-22,"Near Donetsk, Ukraine",170,170,Pulkovo Airlines,Tupolev Tu-154M,160,10
2006-08-27,"Lexington, Kentucky",50,49,Comair,Canadair CRJ-200ER,47,2
2006-09-01,"Mahad, Iran",148,29,Iran Air Tours,Tupolev Tu-154M,29,0
2006-09-02,"Near Kandahar, Afghanistan",14,14,Military - Royal Air Force,British Aerospace Nimrod MR-2,12,2
2006-09-11,"Vladikavkaz, Russia",15,12,Military - Russian Army,Mi-8 helicopter,12,0
2006-09-17,"Vandeikya, Nigeria",18,13,Military - Nigerian Air Force,Dornier 228,11,2
2006-09-29,"Near Sao Felix do Araguaia , Brazil",161,154,Gol Airlines / Private,Boeing B-737-8EH /EMB-135JB,148,6
2006-10-10,"Stord, Norway",16,4,Atlantic Airways,BAe 146-200,3,1
2006-10-19,"Tashkent, Russia",15,15,Military - Russian Air Force/Uzbekistan Airways,Antonov An-2,13,2
2006-10-29,"Near Abuja, Nigeria",105,96,ADC Airlines,Boeing 737-2B7,92,4
2006-11-17,"Puncak Jaya, Indonesia",12,12,Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 300,9,3
2006-11-18,"Near Leticia, Colombia",5,5,Aerosucre Colombia,Boeing 727-23F,2,3
2006-11-27,"Tehran, Iran",38,38,Military - Iranian Revolutionary Guard Corps Air Force,Antonov 74T-200,32,6
2006-12-10,"Cajon Pass, California",3,3,Air ambulance - Mercy Air Services,Bell 412,0,3
2007-01-01,"Off Parepare, Indonesia",102,102,Adam Air,Boeing B-737-4Q8,96,6
2007-01-09,"Near Balad Air Base, Iraq",35,34,Moldovan Aeriantur-M Air Cargo,Antonov 26B-100,29,5
2007-01-20,"Near Baghdad, Iraq",12,12,Military - US Army,Sikorsky UH-60L Black Hawk,10,4
2007-01-25,"Pau, France",54,0,Regional Compagnie Aerienne Europeenne,Fokker 100,0,0
2007-03-07,"Yogyakarta, Indonesia",140,22,Garuda Indonesia Airlines,Boeing B-737-497,21,1
2007-03-08,"Princeville, Hawaii",7,4,Heli-USA Airways,Aerospatiale AS350BA Rotocraft,3,1
2007-03-11,"Hanea, Kauai, Hawaii",5,1,Inter-Island,Mc Donnell Douglas 369FF Rotocraft,1,0
2007-03-14,"Fazenda Nossa Senhora de Lourdes, Brazil",4,4,"Bahia Taxi Aéreo	Bahia Taxi Aéreo	Bahia Taxi Aéreo",Rockwell 500S Shrike Commander,2,2
2007-03-17,"Samara, Russia",57,6,UTAir Airlines,Tuolev 134AK,6,0
2007-03-23,"Mogadishu, Somalia",11,11,Transaviaexport Airlines,Ilushin Il-76TD,5,6
2007-04-25,"Near Kopinang, Guyana",5,3,Air Services,Pilatus Britten Norman BN-2A-27 Islander,2,1
2007-04-27,"Shatoi, Chechnya",18,18,Military - Russian,Mi 8,15,3
2007-05-05,"Near Dizangue, Cameroon",114,114,Kenya Airways,Boeing B-737-8AL,105,9
2007-05-06,"Near El-Thamad, Egypt",9,9,Military - French Air Force,de Havilland Canada DHC-6 Twin Otter,5,4
2007-05-17,"Walikale Airstrip, Congo",3,3,Safe Air Complany,Let 410UVP,1,2
2007-05-24,"Near Pampa Hermosa, Peru",20,13,Military - Peruvian Air Force,de Havilland Canada DHC-6 Twin Otter 300,10,3
2007-06-03,"Freetown, Sierra Leone",22,21,Paramount Airlilnes,Mi-8,20,1
2007-06-04,"Near Milwaukee, Wisconson",6,6,University of Michigan Health System,Cessna 550 Citation II,4,2
2007-06-13,"Selenge province, Mongolia",22,15,Mongolian Defense Ministry,Mi-8,12,3
2007-06-21,"Near Kamina, Congo",25,1,Karibu Airways,Let 410UVP,1,0
2007-06-25,"Near Sihanoukville, Cambodia",22,22,PMT Air,Antonov AN-24V,16,6
2007-06-28,"M'Banza Congo, Angola",78,5,TAAG Angola Airlines,Boeing 737-2M2,4,1
2007-07-05,"Culiacan, Mexico",3,3,Jett Paqueteria SA,North American CT-39A Sabreline,0,3
2007-07-08,"Muncho Lake, British Columbia, Canada",5,1,Liard Air,de Havilland DHC-6 Twim Otter 100,1,0
2007-07-17,"Sao Paulo, Brazil",187,187,TAM (Brazil),Airbus A-320-233,181,6
2007-07-23,"Near Shinile, Ethiopia",9,1,Djibouti Airlines,Antonov AN-26V,1,0
2007-07-24,"Rudyerd Bay, Alaska",5,5,Taquan Air Service,de Havilland DHC-2 MK.1 Beaver,4,1
2007-07-29,"Moscow, Russia",9,9,Atran,Antonov AN-12BP,0,9
2007-08-09,"Off Moorea, French Polynesia",20,20,Air Moorea,de Havilland Canada DHC-6 Twin Otter 300,19,1
2007-08-16,"Near Ketchikan, Alaska",10,6,SeaWind Aviation,de Havilland Canada DHC-2 Beaver,6,0
2007-08-20,"Okinawa, Japan",165,0,China Airlines,Boeing 737-809,0,0
